id_venda,data_venda,id_loja,id_vendedor,id_cliente,id_produto,quantidade,valor_bruto,desconto,valor_liquido,custo_total,status
5486,2025-09-04,1,13,61,109,2,877.62,0.0,877.62,583.92,Concluída
5487,2025-09-02,1,13,759,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5488,2025-10-14,2,1,571,107,2,286.06,0.0,286.06,179.26,Concluída
5489,2025-07-21,3,5,478,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5490,2025-02-20,1,13,758,106,4,551.68,0.0,551.68,293.68,Concluída
5491,2025-10-12,3,5,586,103,2,415.48,0.0,415.48,266.48,Concluída
5492,2025-12-05,1,13,341,114,1,440.95,22.05,418.9,271.23,Concluída
5493,2025-11-22,3,5,914,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5494,2025-07-08,1,13,183,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5495,2025-07-28,2,3,520,101,2,6353.38,635.34,5718.04,4009.5,Concluída
5496,2025-01-26,3,6,412,105,1,1347.1,0.0,1347.1,858.02,Concluída
5497,2025-05-17,1,13,863,113,1,644.98,0.0,644.98,381.24,Concluída
5498,2025-01-13,2,2,871,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5499,2025-02-04,1,13,306,114,1,440.95,22.05,418.9,271.23,Cancelada
5500,2025-04-17,2,2,153,115,2,1034.26,0.0,1034.26,582.88,Concluída
5501,2025-01-23,3,5,693,114,3,1322.85,0.0,1322.85,813.69,Concluída
5502,2025-01-16,3,6,374,104,2,5608.9,560.89,5048.01,3391.24,Concluída
5503,2025-04-06,1,13,168,112,3,7887.78,0.0,7887.78,4198.65,Concluída
5504,2025-05-25,2,2,64,107,1,143.03,0.0,143.03,89.63,Concluída
5505,2025-05-25,1,13,643,115,3,1551.39,0.0,1551.39,874.32,Devolvida
5506,2025-01-16,2,1,753,101,2,6353.38,317.67,6035.71,4009.5,Concluída
5507,2025-05-31,5,11,537,113,1,644.98,0.0,644.98,381.24,Concluída
5508,2025-03-07,1,13,315,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5509,2025-10-27,1,13,674,113,2,1289.96,0.0,1289.96,762.48,Concluída
5510,2025-12-19,1,13,940,110,1,153.35,0.0,153.35,76.82,Concluída
5511,2025-04-17,1,13,297,101,3,9530.07,0.0,9530.07,6014.25,Concluída
5512,2025-08-23,1,13,702,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5513,2025-01-05,1,13,746,109,1,438.81,0.0,438.81,291.96,Concluída
5514,2025-08-01,1,13,456,113,1,644.98,0.0,644.98,381.24,Concluída
5515,2025-09-25,1,13,341,107,1,143.03,0.0,143.03,89.63,Concluída
5516,2025-03-09,5,11,53,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5517,2025-07-18,1,13,126,102,1,4043.83,202.19,3841.64,1891.83,Concluída
5518,2025-08-30,4,8,213,113,1,644.98,0.0,644.98,381.24,Concluída
5519,2025-07-21,1,13,987,106,1,137.92,0.0,137.92,73.42,Concluída
5520,2025-09-13,1,13,357,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5521,2025-09-13,5,10,150,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5522,2025-11-28,5,11,834,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5523,2025-09-22,2,1,758,110,1,153.35,0.0,153.35,76.82,Concluída
5524,2025-04-28,4,8,40,102,2,8087.66,808.77,7278.89,3783.66,Concluída
5525,2025-12-02,3,4,801,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5526,2025-12-28,4,7,27,113,1,644.98,32.25,612.73,381.24,Concluída
5527,2025-11-16,2,3,114,113,1,644.98,32.25,612.73,381.24,Concluída
5528,2025-11-26,1,13,879,115,1,517.13,0.0,517.13,291.44,Concluída
5529,2025-05-12,3,5,272,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5530,2025-03-18,2,2,661,103,1,207.74,0.0,207.74,133.24,Concluída
5531,2025-11-17,3,5,861,107,3,429.09,0.0,429.09,268.89,Concluída
5532,2025-01-20,1,13,580,111,2,6267.26,313.36,5953.9,3225.52,Concluída
5533,2025-05-19,1,13,505,108,1,424.26,0.0,424.26,191.74,Concluída
5534,2025-08-22,2,1,12,108,1,424.26,21.21,403.05,191.74,Concluída
5535,2025-01-28,2,1,649,106,1,137.92,6.9,131.02,73.42,Concluída
5536,2025-04-08,4,7,364,108,1,424.26,0.0,424.26,191.74,Concluída
5537,2025-05-08,4,8,86,114,2,881.9,0.0,881.9,542.46,Concluída
5538,2025-08-17,4,7,604,113,4,2579.92,129.0,2450.92,1524.96,Concluída
5539,2025-07-15,3,5,60,115,2,1034.26,103.43,930.83,582.88,Concluída
5540,2025-10-28,2,1,90,114,4,1763.8,0.0,1763.8,1084.92,Concluída
5541,2025-05-03,3,6,582,103,2,415.48,20.77,394.71,266.48,Devolvida
5542,2025-07-20,5,10,776,107,1,143.03,0.0,143.03,89.63,Concluída
5543,2025-04-16,1,13,46,107,1,143.03,0.0,143.03,89.63,Devolvida
5544,2025-08-08,1,13,363,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5545,2025-01-25,3,4,562,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5546,2025-01-25,3,6,780,109,2,877.62,0.0,877.62,583.92,Devolvida
5547,2025-07-09,5,11,320,113,1,644.98,0.0,644.98,381.24,Concluída
5548,2025-02-04,4,8,217,107,1,143.03,0.0,143.03,89.63,Concluída
5549,2025-04-03,3,6,625,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5550,2025-11-19,2,3,920,115,1,517.13,51.71,465.42,291.44,Concluída
5551,2025-09-10,2,3,15,104,1,2804.45,280.44,2524.01,1695.62,Concluída
5552,2025-05-23,2,3,96,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5553,2025-01-12,5,12,810,101,1,3176.69,158.83,3017.86,2004.75,Concluída
5554,2025-04-12,3,4,341,114,1,440.95,0.0,440.95,271.23,Concluída
5555,2025-03-09,5,12,330,101,2,6353.38,0.0,6353.38,4009.5,Concluída
5556,2025-01-19,5,12,61,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5557,2025-07-04,5,11,975,106,3,413.76,20.69,393.07,220.26,Concluída
5558,2025-02-08,5,10,265,111,2,6267.26,940.09,5327.17,3225.52,Concluída
5559,2025-11-03,5,11,2,109,1,438.81,0.0,438.81,291.96,Concluída
5560,2025-01-14,1,13,877,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5561,2025-01-03,2,1,264,115,1,517.13,25.86,491.27,291.44,Concluída
5562,2025-12-17,3,6,476,106,1,137.92,0.0,137.92,73.42,Concluída
5563,2025-07-01,1,13,409,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5564,2025-06-09,1,13,288,104,2,5608.9,0.0,5608.9,3391.24,Concluída
5565,2025-07-24,3,5,982,111,1,3133.63,156.68,2976.95,1612.76,Devolvida
5566,2025-12-20,4,8,136,107,1,143.03,0.0,143.03,89.63,Concluída
5567,2025-01-20,1,13,20,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5568,2025-07-31,1,13,599,103,3,623.22,31.16,592.06,399.72,Concluída
5569,2025-07-16,2,2,925,105,3,4041.3,0.0,4041.3,2574.06,Cancelada
5570,2025-04-09,3,5,282,106,1,137.92,0.0,137.92,73.42,Concluída
5571,2025-01-22,1,13,570,108,1,424.26,21.21,403.05,191.74,Concluída
5572,2025-05-11,1,13,686,111,2,6267.26,626.73,5640.53,3225.52,Concluída
5573,2025-11-26,3,6,993,114,1,440.95,0.0,440.95,271.23,Concluída
5574,2025-08-28,3,5,402,113,1,644.98,0.0,644.98,381.24,Concluída
5575,2025-05-11,1,13,14,103,1,207.74,0.0,207.74,133.24,Concluída
5576,2025-10-03,5,11,161,114,1,440.95,0.0,440.95,271.23,Cancelada
5577,2025-02-10,1,13,115,113,2,1289.96,0.0,1289.96,762.48,Concluída
5578,2025-09-25,5,11,46,102,1,4043.83,404.38,3639.45,1891.83,Concluída
5579,2025-06-12,2,3,457,109,2,877.62,43.88,833.74,583.92,Concluída
5580,2025-07-09,4,8,566,103,2,415.48,0.0,415.48,266.48,Concluída
5581,2025-05-09,3,4,644,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5582,2025-12-19,1,13,199,109,3,1316.43,0.0,1316.43,875.88,Concluída
5583,2025-07-19,3,4,536,102,5,20219.15,0.0,20219.15,9459.15,Concluída
5584,2025-01-23,1,13,813,106,5,689.6,0.0,689.6,367.1,Concluída
5585,2025-04-25,4,8,679,115,1,517.13,0.0,517.13,291.44,Concluída
5586,2025-11-04,4,7,633,101,2,6353.38,317.67,6035.71,4009.5,Concluída
5587,2025-09-22,2,1,78,106,1,137.92,6.9,131.02,73.42,Concluída
5588,2025-04-26,5,10,953,105,2,2694.2,0.0,2694.2,1716.04,Concluída
5589,2025-03-18,3,6,762,105,1,1347.1,67.36,1279.74,858.02,Concluída
5590,2025-04-13,4,9,534,102,1,4043.83,0.0,4043.83,1891.83,Cancelada
5591,2025-06-07,1,13,25,108,2,848.52,0.0,848.52,383.48,Concluída
5592,2025-03-10,1,13,610,106,2,275.84,0.0,275.84,146.84,Concluída
5593,2025-01-29,2,2,458,108,3,1272.78,0.0,1272.78,575.22,Concluída
5594,2025-06-14,1,13,496,113,3,1934.94,0.0,1934.94,1143.72,Cancelada
5595,2025-07-16,3,6,226,107,3,429.09,0.0,429.09,268.89,Devolvida
5596,2025-02-04,1,13,484,105,1,1347.1,0.0,1347.1,858.02,Concluída
5597,2025-08-11,3,4,631,106,1,137.92,6.9,131.02,73.42,Concluída
5598,2025-09-18,5,12,161,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5599,2025-06-25,1,13,713,108,2,848.52,42.43,806.09,383.48,Concluída
5600,2025-01-31,4,7,267,114,3,1322.85,0.0,1322.85,813.69,Concluída
5601,2025-05-11,4,9,387,105,1,1347.1,67.36,1279.74,858.02,Concluída
5602,2025-10-29,1,13,693,109,2,877.62,87.76,789.86,583.92,Concluída
5603,2025-11-04,3,5,849,103,1,207.74,0.0,207.74,133.24,Concluída
5604,2025-10-13,2,2,392,106,1,137.92,0.0,137.92,73.42,Concluída
5605,2025-08-30,4,8,353,102,3,12131.49,0.0,12131.49,5675.49,Concluída
5606,2025-01-04,4,9,664,113,1,644.98,32.25,612.73,381.24,Concluída
5607,2025-11-27,4,8,186,110,1,153.35,7.67,145.68,76.82,Concluída
5608,2025-07-18,1,13,780,105,1,1347.1,67.36,1279.74,858.02,Concluída
5609,2025-06-06,3,6,775,110,1,153.35,0.0,153.35,76.82,Concluída
5610,2025-06-18,1,13,644,103,1,207.74,0.0,207.74,133.24,Concluída
5611,2025-08-13,1,13,907,105,1,1347.1,0.0,1347.1,858.02,Concluída
5612,2025-12-29,3,6,678,113,2,1289.96,193.49,1096.47,762.48,Concluída
5613,2025-10-15,3,5,395,113,2,1289.96,0.0,1289.96,762.48,Concluída
5614,2025-02-01,1,13,524,109,1,438.81,21.94,416.87,291.96,Concluída
5615,2025-09-23,2,2,788,112,1,2629.26,0.0,2629.26,1399.55,Devolvida
5616,2025-05-17,1,13,843,110,2,306.7,15.34,291.36,153.64,Cancelada
5617,2025-05-03,2,2,277,114,2,881.9,44.09,837.81,542.46,Concluída
5618,2025-11-12,5,11,840,115,1,517.13,0.0,517.13,291.44,Concluída
5619,2025-09-21,2,3,742,115,2,1034.26,51.71,982.55,582.88,Concluída
5620,2025-11-15,1,13,411,104,3,8413.35,420.67,7992.68,5086.86,Cancelada
5621,2025-03-31,2,2,450,113,1,644.98,0.0,644.98,381.24,Concluída
5622,2025-08-22,1,13,350,115,1,517.13,25.86,491.27,291.44,Concluída
5623,2025-02-03,4,7,388,115,1,517.13,0.0,517.13,291.44,Concluída
5624,2025-09-11,1,13,21,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5625,2025-12-20,4,8,436,107,3,429.09,21.45,407.64,268.89,Concluída
5626,2025-06-09,4,9,407,110,2,306.7,0.0,306.7,153.64,Concluída
5627,2025-08-09,2,2,177,115,2,1034.26,0.0,1034.26,582.88,Concluída
5628,2025-08-26,2,3,646,103,1,207.74,0.0,207.74,133.24,Concluída
5629,2025-10-10,2,1,704,108,1,424.26,21.21,403.05,191.74,Concluída
5630,2025-05-18,2,3,368,108,2,848.52,0.0,848.52,383.48,Concluída
5631,2025-12-21,1,13,155,110,1,153.35,23.0,130.35,76.82,Concluída
5632,2025-11-14,1,13,229,113,1,644.98,0.0,644.98,381.24,Concluída
5633,2025-05-27,2,1,988,102,1,4043.83,0.0,4043.83,1891.83,Devolvida
5634,2025-04-03,5,12,116,114,1,440.95,0.0,440.95,271.23,Concluída
5635,2025-11-06,5,11,843,101,1,3176.69,0.0,3176.69,2004.75,Concluída
5636,2025-12-08,3,4,215,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5637,2025-06-10,1,13,198,107,3,429.09,0.0,429.09,268.89,Concluída
5638,2025-01-05,4,8,251,104,2,5608.9,280.44,5328.46,3391.24,Concluída
5639,2025-03-31,4,7,34,102,1,4043.83,404.38,3639.45,1891.83,Concluída
5640,2025-08-19,1,13,300,110,1,153.35,0.0,153.35,76.82,Concluída
5641,2025-08-18,2,1,98,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5642,2025-12-03,3,5,566,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5643,2025-04-21,1,13,398,113,3,1934.94,0.0,1934.94,1143.72,Concluída
5644,2025-08-30,3,6,703,113,5,3224.9,0.0,3224.9,1906.2,Concluída
5645,2025-05-01,2,2,686,105,2,2694.2,269.42,2424.78,1716.04,Concluída
5646,2025-03-01,1,13,954,104,2,5608.9,280.44,5328.46,3391.24,Concluída
5647,2025-04-09,2,3,28,107,2,286.06,14.3,271.76,179.26,Concluída
5648,2025-10-25,1,13,775,102,1,4043.83,202.19,3841.64,1891.83,Concluída
5649,2025-05-15,5,12,780,113,2,1289.96,0.0,1289.96,762.48,Concluída
5650,2025-09-05,2,1,62,110,1,153.35,0.0,153.35,76.82,Concluída
5651,2025-03-02,1,13,221,109,1,438.81,0.0,438.81,291.96,Concluída
5652,2025-10-28,4,9,902,114,3,1322.85,0.0,1322.85,813.69,Concluída
5653,2025-12-08,5,12,1000,106,2,275.84,27.58,248.26,146.84,Concluída
5654,2025-08-07,1,13,741,111,4,12534.52,0.0,12534.52,6451.04,Cancelada
5655,2025-01-20,1,13,7,114,4,1763.8,88.19,1675.61,1084.92,Concluída
5656,2025-08-04,2,1,824,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5657,2025-05-21,1,13,427,101,3,9530.07,0.0,9530.07,6014.25,Concluída
5658,2025-02-22,3,4,123,115,5,2585.65,0.0,2585.65,1457.2,Concluída
5659,2025-11-20,3,6,639,103,1,207.74,10.39,197.35,133.24,Concluída
5660,2025-02-25,3,6,819,111,1,3133.63,313.36,2820.27,1612.76,Concluída
5661,2025-05-30,1,13,325,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5662,2025-07-08,5,11,556,111,1,3133.63,0.0,3133.63,1612.76,Cancelada
5663,2025-01-14,5,10,431,114,1,440.95,0.0,440.95,271.23,Concluída
5664,2025-12-05,1,13,19,110,1,153.35,0.0,153.35,76.82,Concluída
5665,2025-11-20,4,7,671,105,3,4041.3,0.0,4041.3,2574.06,Concluída
5666,2025-01-02,4,8,35,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5667,2025-01-15,1,13,814,113,1,644.98,0.0,644.98,381.24,Concluída
5668,2025-06-07,3,6,560,112,3,7887.78,0.0,7887.78,4198.65,Concluída
5669,2025-10-04,1,13,611,108,1,424.26,0.0,424.26,191.74,Concluída
5670,2025-12-25,1,13,100,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5671,2025-05-25,1,13,914,113,2,1289.96,0.0,1289.96,762.48,Concluída
5672,2025-05-29,1,13,379,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5673,2025-11-26,4,7,711,107,2,286.06,0.0,286.06,179.26,Concluída
5674,2025-01-14,3,6,369,103,1,207.74,0.0,207.74,133.24,Concluída
5675,2025-12-13,2,2,544,115,2,1034.26,0.0,1034.26,582.88,Devolvida
5676,2025-11-07,1,13,34,113,1,644.98,32.25,612.73,381.24,Concluída
5677,2025-03-15,1,13,496,109,2,877.62,0.0,877.62,583.92,Concluída
5678,2025-10-06,1,13,25,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5679,2025-01-27,1,13,581,111,2,6267.26,0.0,6267.26,3225.52,Concluída
5680,2025-02-01,2,3,470,109,1,438.81,0.0,438.81,291.96,Devolvida
5681,2025-10-31,1,13,947,105,1,1347.1,0.0,1347.1,858.02,Concluída
5682,2025-02-21,1,13,77,108,3,1272.78,0.0,1272.78,575.22,Devolvida
5683,2025-09-21,4,8,746,111,1,3133.63,313.36,2820.27,1612.76,Devolvida
5684,2025-03-11,3,6,257,109,3,1316.43,0.0,1316.43,875.88,Concluída
5685,2025-05-26,3,4,326,106,3,413.76,20.69,393.07,220.26,Concluída
5686,2025-06-15,4,8,81,105,1,1347.1,134.71,1212.39,858.02,Concluída
5687,2025-12-21,4,9,556,108,1,424.26,42.43,381.83,191.74,Concluída
5688,2025-04-08,3,4,342,103,1,207.74,0.0,207.74,133.24,Concluída
5689,2025-02-26,1,13,528,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5690,2025-07-27,4,7,954,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5691,2025-07-31,5,12,306,109,1,438.81,21.94,416.87,291.96,Concluída
5692,2025-01-01,1,13,727,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5693,2025-08-21,2,2,346,106,2,275.84,0.0,275.84,146.84,Concluída
5694,2025-05-06,1,13,398,109,1,438.81,0.0,438.81,291.96,Concluída
5695,2025-07-21,5,10,822,109,1,438.81,0.0,438.81,291.96,Concluída
5696,2025-11-26,1,13,525,111,5,15668.15,783.41,14884.74,8063.8,Concluída
5697,2025-01-07,1,13,8,110,2,306.7,30.67,276.03,153.64,Devolvida
5698,2025-03-24,2,1,447,109,1,438.81,0.0,438.81,291.96,Cancelada
5699,2025-09-09,1,13,717,109,1,438.81,0.0,438.81,291.96,Cancelada
5700,2025-03-04,5,11,597,102,3,12131.49,1213.15,10918.34,5675.49,Concluída
5701,2025-10-21,2,3,897,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5702,2025-10-31,1,13,172,110,1,153.35,0.0,153.35,76.82,Concluída
5703,2025-03-12,1,13,132,109,1,438.81,0.0,438.81,291.96,Concluída
5704,2025-11-26,3,6,548,101,2,6353.38,0.0,6353.38,4009.5,Concluída
5705,2025-02-08,3,5,177,107,1,143.03,0.0,143.03,89.63,Concluída
5706,2025-05-15,1,13,641,106,2,275.84,0.0,275.84,146.84,Concluída
5707,2025-05-06,1,13,982,113,3,1934.94,0.0,1934.94,1143.72,Concluída
5708,2025-02-01,1,13,288,114,1,440.95,0.0,440.95,271.23,Concluída
5709,2025-04-18,1,13,310,114,1,440.95,0.0,440.95,271.23,Concluída
5710,2025-11-25,2,3,896,111,1,3133.63,156.68,2976.95,1612.76,Concluída
5711,2025-11-12,1,13,913,108,4,1697.04,0.0,1697.04,766.96,Concluída
5712,2025-08-07,1,13,577,108,1,424.26,42.43,381.83,191.74,Concluída
5713,2025-10-26,3,6,960,108,2,848.52,0.0,848.52,383.48,Concluída
5714,2025-08-12,3,5,80,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5715,2025-08-11,4,9,638,107,1,143.03,7.15,135.88,89.63,Concluída
5716,2025-04-08,1,13,519,101,3,9530.07,0.0,9530.07,6014.25,Cancelada
5717,2025-11-12,4,8,322,101,2,6353.38,317.67,6035.71,4009.5,Concluída
5718,2025-03-07,1,13,148,115,2,1034.26,51.71,982.55,582.88,Concluída
5719,2025-01-05,3,4,132,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5720,2025-11-29,3,4,216,113,1,644.98,32.25,612.73,381.24,Concluída
5721,2025-02-27,2,1,442,107,2,286.06,0.0,286.06,179.26,Concluída
5722,2025-06-07,3,5,597,108,1,424.26,0.0,424.26,191.74,Concluída
5723,2025-09-27,4,9,339,115,1,517.13,0.0,517.13,291.44,Concluída
5724,2025-10-07,5,10,246,110,1,153.35,0.0,153.35,76.82,Concluída
5725,2025-11-28,1,13,11,103,1,207.74,0.0,207.74,133.24,Concluída
5726,2025-04-02,3,5,348,113,1,644.98,32.25,612.73,381.24,Concluída
5727,2025-07-12,4,7,457,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5728,2025-06-27,4,9,687,101,1,3176.69,158.83,3017.86,2004.75,Concluída
5729,2025-02-04,5,11,542,105,2,2694.2,0.0,2694.2,1716.04,Concluída
5730,2025-09-07,4,9,617,105,1,1347.1,0.0,1347.1,858.02,Concluída
5731,2025-11-08,4,8,400,107,4,572.12,0.0,572.12,358.52,Concluída
5732,2025-07-23,4,9,470,102,1,4043.83,0.0,4043.83,1891.83,Concluída
5733,2025-09-27,1,13,735,108,2,848.52,0.0,848.52,383.48,Concluída
5734,2025-05-28,3,5,996,109,2,877.62,0.0,877.62,583.92,Concluída
5735,2025-05-01,3,4,658,111,2,6267.26,0.0,6267.26,3225.52,Concluída
5736,2025-09-24,1,13,508,106,3,413.76,0.0,413.76,220.26,Concluída
5737,2025-06-21,1,13,352,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5738,2025-08-24,3,6,63,108,3,1272.78,0.0,1272.78,575.22,Concluída
5739,2025-11-20,3,5,992,104,1,2804.45,0.0,2804.45,1695.62,Concluída
5740,2025-02-23,4,8,107,103,1,207.74,31.16,176.58,133.24,Concluída
5741,2025-02-25,3,6,642,109,1,438.81,0.0,438.81,291.96,Concluída
5742,2025-01-27,1,13,808,111,3,9400.89,0.0,9400.89,4838.28,Concluída
5743,2025-02-23,2,2,650,109,1,438.81,0.0,438.81,291.96,Cancelada
5744,2025-07-26,1,13,778,115,2,1034.26,0.0,1034.26,582.88,Concluída
5745,2025-09-16,4,7,25,103,1,207.74,0.0,207.74,133.24,Concluída
5746,2025-05-30,5,11,43,108,1,424.26,0.0,424.26,191.74,Concluída
5747,2025-12-18,1,13,526,108,1,424.26,0.0,424.26,191.74,Concluída
5748,2025-04-29,2,2,35,101,1,3176.69,476.5,2700.19,2004.75,Devolvida
5749,2025-10-21,1,13,809,103,1,207.74,10.39,197.35,133.24,Concluída
5750,2025-06-27,1,13,933,111,1,3133.63,156.68,2976.95,1612.76,Devolvida
5751,2025-10-04,2,2,686,106,1,137.92,0.0,137.92,73.42,Concluída
5752,2025-05-16,1,13,820,101,2,6353.38,317.67,6035.71,4009.5,Concluída
5753,2025-10-19,1,13,765,101,1,3176.69,317.67,2859.02,2004.75,Concluída
5754,2025-05-06,5,10,857,106,1,137.92,20.69,117.23,73.42,Concluída
5755,2025-03-05,3,5,605,113,1,644.98,0.0,644.98,381.24,Concluída
5756,2025-09-25,2,1,83,105,2,2694.2,0.0,2694.2,1716.04,Cancelada
5757,2025-04-02,1,13,924,105,1,1347.1,67.36,1279.74,858.02,Concluída
5758,2025-08-22,2,1,147,109,1,438.81,0.0,438.81,291.96,Cancelada
5759,2025-06-20,5,12,198,112,1,2629.26,262.93,2366.33,1399.55,Concluída
5760,2025-07-23,1,13,793,107,5,715.15,35.76,679.39,448.15,Concluída
5761,2025-09-29,2,1,928,109,2,877.62,0.0,877.62,583.92,Concluída
5762,2025-02-02,4,7,669,106,1,137.92,13.79,124.13,73.42,Concluída
5763,2025-04-17,2,2,947,103,1,207.74,0.0,207.74,133.24,Concluída
5764,2025-05-19,1,13,408,111,1,3133.63,0.0,3133.63,1612.76,Concluída
5765,2025-12-15,3,6,257,107,1,143.03,7.15,135.88,89.63,Cancelada
5766,2025-03-28,2,2,742,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5767,2025-10-27,1,13,58,103,1,207.74,20.77,186.97,133.24,Concluída
5768,2025-02-09,4,9,850,112,2,5258.52,0.0,5258.52,2799.1,Concluída
5769,2025-02-07,1,13,678,113,2,1289.96,193.49,1096.47,762.48,Concluída
5770,2025-02-12,3,4,776,113,1,644.98,0.0,644.98,381.24,Concluída
5771,2025-03-27,3,5,470,115,3,1551.39,0.0,1551.39,874.32,Concluída
5772,2025-07-31,4,7,244,108,2,848.52,127.28,721.24,383.48,Concluída
5773,2025-12-08,1,13,828,107,1,143.03,0.0,143.03,89.63,Cancelada
5774,2025-07-02,4,7,600,110,1,153.35,0.0,153.35,76.82,Concluída
5775,2025-05-01,1,13,690,107,1,143.03,0.0,143.03,89.63,Concluída
5776,2025-09-09,2,1,185,106,2,275.84,0.0,275.84,146.84,Concluída
5777,2025-10-25,1,13,967,103,2,415.48,0.0,415.48,266.48,Concluída
5778,2025-03-14,5,10,560,105,1,1347.1,0.0,1347.1,858.02,Concluída
5779,2025-09-02,5,11,89,108,1,424.26,21.21,403.05,191.74,Concluída
5780,2025-12-09,1,13,861,109,3,1316.43,0.0,1316.43,875.88,Concluída
5781,2025-05-01,2,1,512,110,1,153.35,0.0,153.35,76.82,Concluída
5782,2025-01-25,2,3,834,113,1,644.98,0.0,644.98,381.24,Concluída
5783,2025-11-22,1,13,873,107,1,143.03,0.0,143.03,89.63,Concluída
5784,2025-01-13,2,1,493,110,1,153.35,0.0,153.35,76.82,Concluída
5785,2025-01-26,1,13,497,106,1,137.92,0.0,137.92,73.42,Concluída
5786,2025-01-09,1,13,634,103,1,207.74,0.0,207.74,133.24,Concluída
5787,2025-02-14,1,13,222,113,1,644.98,0.0,644.98,381.24,Concluída
5788,2025-10-19,1,13,647,103,2,415.48,62.32,353.16,266.48,Concluída
5789,2025-11-15,1,13,267,103,1,207.74,0.0,207.74,133.24,Concluída
5790,2025-11-09,1,13,963,107,2,286.06,28.61,257.45,179.26,Concluída
5791,2025-03-14,4,7,696,108,1,424.26,42.43,381.83,191.74,Concluída
5792,2025-11-12,4,9,515,102,2,8087.66,404.38,7683.28,3783.66,Cancelada
5793,2025-12-07,2,3,819,109,2,877.62,0.0,877.62,583.92,Concluída
5794,2025-02-01,1,13,237,107,2,286.06,0.0,286.06,179.26,Devolvida
5795,2025-06-04,1,13,191,108,1,424.26,0.0,424.26,191.74,Concluída
5796,2025-04-30,4,9,721,112,2,5258.52,0.0,5258.52,2799.1,Cancelada
5797,2025-02-22,4,8,244,103,1,207.74,10.39,197.35,133.24,Concluída
5798,2025-10-24,1,13,581,115,3,1551.39,0.0,1551.39,874.32,Concluída
5799,2025-12-27,3,5,835,112,5,13146.3,657.32,12488.98,6997.75,Concluída
5800,2025-10-07,1,13,854,110,2,306.7,30.67,276.03,153.64,Concluída
5801,2025-10-25,2,3,5,112,4,10517.04,525.85,9991.19,5598.2,Concluída
5802,2025-03-18,3,5,405,112,1,2629.26,394.39,2234.87,1399.55,Concluída
5803,2025-12-15,1,13,218,115,3,1551.39,77.57,1473.82,874.32,Concluída
5804,2025-04-09,3,4,597,112,1,2629.26,0.0,2629.26,1399.55,Concluída
5805,2025-07-06,4,8,960,104,1,2804.45,140.22,2664.23,1695.62,Concluída
5806,2025-06-24,5,10,994,107,1,143.03,7.15,135.88,89.63,Concluída
5807,2025-07-04,1,13,965,110,1,153.35,7.67,145.68,76.82,Concluída
5808,2025-07-27,1,13,142,104,1,2804.45,420.67,2383.78,1695.62,Concluída
5809,2025-10-21,4,8,703,102,2,8087.66,0.0,8087.66,3783.66,Concluída
5810,2025-05-18,1,13,998,103,1,207.74,0.0,207.74,133.24,Concluída
5811,2025-08-09,1,13,480,108,2,848.52,42.43,806.09,383.48,Concluída
5812,2025-04-03,1,13,697,105,1,1347.1,0.0,1347.1,858.02,Concluída
5813,2025-10-30,4,7,997,109,1,438.81,21.94,416.87,291.96,Concluída
